Input,Output,Time,Delta_t,x1,x2
0.0681787139944992,0,0.18397935676086,0,0,0
-0.205122117164422,0.0024884777439334,0.462199949726802,0.278220592965942,0.0024884777439334,0.0172544110723038
-0.863954007037699,0.000912691919468728,0.690721172495378,0.228521222768576,0.000912691919468728,-0.0300229575298548
1.16106027467835,-0.0608599037045078,1.05255673950261,0.361835567007233,-0.0608599037045078,-0.295809609195838
1.71855159561583,-0.0549681739036265,1.50340523497188,0.450848495469267,-0.0549681739036265,0.2984074390444
-1.28902908403848,0.0539762419003972,1.73197800439742,0.228572769425545,0.0539762419003972,0.63995610759743
0.936894938901691,0.168031283978761,2.0348929463759,0.302914941978473,0.168031283978761,0.113622878334779
0.140771104845085,0.243260097654103,2.41584935361979,0.380956407243894,0.243260097654103,0.263899650718819
-1.54731359022909,0.295017239198888,2.70447973677141,0.288630383151618,0.295017239198888,0.0911493690997074
-2.25806727961167,0.25217657043617,2.94696652382356,0.242486787052147,0.25217657043617,-0.428444651202218
-0.534484808886507,0.180205929673304,3.07028108734277,0.123314563519217,0.180205929673304,-0.731683809730581
0.992925361968043,-0.0403322019982483,3.35134980484906,0.281068717506286,-0.0403322019982483,-0.813790800736705
-1.13697804867469,-0.150765428450884,3.51087563129186,0.159525826442803,-0.150765428450884,-0.567664510727815
-0.0659036637922547,-0.206967214086998,3.60603427307174,0.0951586417798791,-0.206967214086998,-0.610965109237353
-1.16764429163453,-0.334249892380255,3.85495106653753,0.248916793465785,-0.334249892380255,-0.399555515616705
-0.286085131175376,-0.479680355291611,4.23553063091106,0.380579564373535,-0.479680355291611,-0.324946918928765
-0.178473494221811,-0.509074957824971,4.35981776672995,0.124287135818894,-0.509074957824971,-0.146453659238782
1.15230143264797,-0.468326018128241,4.71160389969462,0.351786132964661,-0.468326018128241,0.349432615574247
0.00615876778614563,-0.222539678066978,5.06174545940087,0.350141559706253,-0.222539678066978,0.978823253638073
-1.48206383908328,-0.02592667938191,5.26564692945988,0.20390147005901,-0.02592667938191,0.935208037814226
0.146538848698375,0.193447224854004,5.69056991545953,0.424922985999655,0.193447224854004,0.0932207136197124
0.118138358758346,0.206608641292407,6.01630221062108,0.325732295161552,0.206608641292407,-0.0114158092235047
-0.116024686790044,0.192085161209207,6.28729749629251,0.270995285671426,0.192085161209207,-0.0922222256559659
-0.392060722500605,0.165558976592965,6.48163137747718,0.194333881184668,0.165558976592965,-0.177271920998956
-0.23739819194039,0.133985154818523,6.62420753152942,0.142576154052238,0.133985154818523,-0.262854839642505
-1.16156514074444,0.0695754902000297,6.84009716532913,0.215889633799709,0.0695754902000297,-0.327659978812693
2.32423481064822,-0.10135805914006,7.18421254000918,0.344115374680058,-0.10135805914006,-0.636955577759674
0.550859907328961,-0.138498567883789,7.57486947441808,0.390656934408891,-0.138498567883789,0.417715723257364
0.717558009835606,-0.134289918420202,7.58486947441807,0.00999999999999979,-0.134289918420202,0.423985280452009
-0.294958754935316,0.0282916297295163,7.8951461838485,0.310276709430423,0.0282916297295163,0.601948611509614
-1.12354935841377,0.190992159391623,8.23762743315062,0.34248124930212,0.190992159391623,0.335173518227247
-1.49450212553701,0.215427427898898,8.54136171150634,0.303734278355726,0.215427427898898,-0.164835752509344
-0.786557425910871,0.0986223730740502,8.82520876514447,0.283847053638127,0.0986223730740502,-0.633639063052432
-1.33334045975027,-0.0993157752805642,9.10557971858513,0.280370953440663,-0.0993157752805642,-0.75667136922115
0.404388878373901,-0.30629702216398,9.35561754020388,0.250037821618751,-0.30629702216398,-0.873622845352519
1.20534640365371,-0.506337139127658,9.7470475636963,0.391430023492413,-0.506337139127658,-0.111800088601628
1.04222501656425,-0.421165002231232,10.0408993306052,0.293851766908949,-0.421165002231232,0.649907628756263
-0.317217945386152,-0.353001190709031,10.1337752806937,0.0928759500884393,-0.353001190709031,0.812110124436112
-0.581007652187015,-0.164465700192102,10.3664377678756,0.232662487181878,-0.164465700192102,0.786840129485446
-0.0598250443144415,-0.0592376303536552,10.5091030554645,0.142665287588898,-0.0592376303536552,0.684082969610797
0.972947829142325,0.169846701573183,10.8886794924566,0.379576436992153,0.169846701573183,0.498443216637887
-1.47450986808787,0.262082290367993,11.0651767534887,0.176497261032049,0.262082290367993,0.538786070776196
0.292343993141528,0.310837460132038,11.1898447229181,0.124667969429415,0.310837460132038,0.243169312391879
-0.189784657926297,0.345215208527334,11.3760486881685,0.186203965250378,0.345215208527334,0.124052335117841
0.401840151159224,0.32528799616882,11.7104081793724,0.334359491203903,0.32528799616882,-0.22908537163282
1.38937234258731,0.230908999269585,12.0685549713333,0.358146791960896,0.230908999269585,-0.278459884608999
1.22946590550078,0.193405480025419,12.3879335164893,0.319378545156013,0.193405480025419,0.0403427464658759
1.53091329356627,0.22138456275382,12.6135484657861,0.22561494929684,0.22138456275382,0.201859480053308
-1.80998219007699,0.313964126412845,12.9026956587254,0.289147192939335,0.313964126412845,0.419521536102015
-0.237475293994307,0.25201158988715,13.3257533404311,0.423057681705647,0.25201158988715,-0.658547567243019
0.192489617645007,0.0623855012959074,13.5963251958539,0.270571855422778,0.0623855012959074,-0.721076913960477
0.864326696905856,-0.0892435164136531,13.8253473222707,0.229022126416856,-0.0892435164136531,-0.593798185055851
0.291027440311423,-0.20848207969547,14.1464689690912,0.321121646820441,-0.20848207969547,-0.145692766708602
-0.147319924728524,-0.216442561634549,14.4395824220573,0.293113452966121,-0.216442561634549,0.086706776660901
-0.892486666132388,-0.192405284889564,14.6495588091303,0.209976387072984,-0.192405284889564,0.139106188475575
1.91455391831564,-0.174714983775772,14.881129045127,0.231570235996712,-0.174714983775772,0.0143865383622132
-0.401766849948184,-0.00400312138959163,15.2802779055362,0.399148860409211,-0.00400312138959163,0.78994000666169
-2.20441375719816,0.24518074431522,15.6990393934992,0.418761487963053,0.24518074431522,0.374522777661734
0.871926828180669,0.240399496146052,15.9721135232082,0.273074129708908,0.240399496146052,-0.391341568521613
0.307195550564843,0.158002171612325,16.2326826063646,0.26056908315646,0.158002171612325,-0.235214009363598
-2.25139414498456,0.0969198803158322,16.5148091637573,0.282126557392694,0.0969198803158322,-0.192364125362305
-0.436757701550638,-0.0626111439040469,16.8200393767058,0.305230212948448,-0.0626111439040469,-0.820333585411396
-0.0105370783821453,-0.376980602205507,17.2403533369298,0.420313960224068,-0.376980602205507,-0.619773885472061
0.716890697776719,-0.47725591155734,17.4567447078492,0.216391370919386,-0.47725591155734,-0.295519048538497
0.450025221727279,-0.493381759589902,17.6273234363145,0.170578728465308,-0.493381759589902,0.103323734977914
-0.736532098616329,-0.298537473847995,18.0550451397641,0.427721703449546,-0.298537473847995,0.721243562983145
1.33844772250594,-0.126832122784221,18.3184290454267,0.263383905662636,-0.126832122784221,0.565734789588001
-1.01389178935519,0.100546476214431,18.626602210233,0.30817316480627,0.100546476214431,0.877923780616269
-0.206343192497746,0.311424698439751,19.0364483827656,0.409846172532621,0.311424698439751,0.136581146081401
0.0598141724206993,0.276903407213922,19.4730633196458,0.436614936880176,0.276903407213922,-0.270972155801325
-0.0282801204928535,0.185432039460461,19.756850118543,0.283786798897278,0.185432039460461,-0.359368508720971
-1.26752332980148,0.152846594066983,19.8451230490823,0.0882729305392047,0.152846594066983,-0.377634737594735
0.640288522551656,0.0753073191978147,20.005631392146,0.16050834306375,0.0753073191978147,-0.581209831749426
-1.44352635182769,-0.104042635424033,20.4866638281193,0.481032435973283,-0.104042635424033,-0.152468436668049
1.66616951935444,-0.345196035267205,21.0637096131592,0.577045785039907,-0.345196035267205,-0.597260856666378
1.01593110382352,-0.397455460636524,21.3542354271405,0.290525813981329,-0.397455460636524,0.227983983295878
-0.554321542357324,-0.11721575336923,21.8176474566834,0.463412029542866,-0.11721575336923,0.886177972505998
0.180736531103236,0.0530340628956894,22.0317930810568,0.214145624373415,0.0530340628956894,0.69489151715413
-1.21615645626545,0.370775981068092,22.6178747418853,0.586081660828469,0.370775981068092,0.319051184353402
-0.229120154097326,0.362708322018206,22.9168362497544,0.298961507869087,0.362708322018206,-0.354328201619557
-0.302542503444539,0.253345342544293,23.1560980940466,0.239261844292244,0.253345342544293,-0.541019070850152
-0.829858792593011,0.018878336247998,23.5363502632533,0.38025216920671,0.018878336247998,-0.65388704115083
2.35136714072902,-0.164938737578352,23.7966655438386,0.260315280585278,-0.164938737578352,-0.739694203419699
0.499267124692206,-0.227721909626631,24.1757576609588,0.379092117120255,-0.227721909626631,0.383392988620322
-1.74553245464687,-0.0435377427031122,24.5432482607485,0.367490599789619,-0.0435377427031122,0.586475335325536
-2.43732936801235,0.0437004098540026,24.8104452053483,0.267196944599856,0.0437004098540026,0.0702399294350919
1.02517932143255,0.0263210344525802,24.9599318726984,0.149486667350125,0.0263210344525802,-0.297301510108898
-0.355981528768798,-0.0131894380331163,25.2531018802042,0.293170007505712,-0.0131894380331163,0.0237574581866064
0.805500867806172,-0.0268362601967548,25.629244687805,0.376142807600854,-0.0268362601967548,-0.0909652940333754
1.0838183679923,0.0373959970062918,26.1497291483701,0.520484460565044,0.0373959970062918,0.308885719959056
-0.705864664738043,0.273527802132067,26.6502157226927,0.500486574322668,0.273527802132067,0.576081909887631
1.18812894410402,0.367514130109184,26.9266685869451,0.276452864252338,0.367514130109184,0.0992247742150356
-0.656016197979496,0.390962741988775,27.1363211990698,0.209652612124742,0.390962741988775,0.120670847634696
1.60800601774932,0.37027353707772,27.3754906408748,0.239169441805043,0.37027353707772,-0.282088947901788
-1.0273926204975,0.32080996820654,27.7235567679217,0.34806612704682,0.32080996820654,0.000372732487921921
-2.70721257653459,0.290449506078545,27.9094505436909,0.185893775769198,0.290449506078545,-0.318826358822096
1.40628866244816,-0.0908894149248197,28.3294727194619,0.420022175771074,-0.0908894149248197,-1.39606849745017
1.80269575460763,-0.315049168555857,28.5220121630433,0.192539443581389,-0.315049168555857,-0.920647028654585
1.17217300256679,-0.448068665969648,28.8361769354924,0.314164772449026,-0.448068665969648,0.078091708399763
-0.00750405208133188,-0.343872875575415,29.1065840559348,0.270407120442428,-0.343872875575415,0.658334702086224
0.236722555739618,-0.0489214607187272,29.5242349872652,0.417650931330382,-0.0489214607187272,0.698037178057571
0.0958458918891365,0.228857608387735,29.9481008176645,0.423865830399293,0.228857608387735,0.573878697911209
-1.41004036071043,0.375112324443756,30.2871777248118,0.339076907147369,0.375112324443756,0.268928750557149
0.992108372689817,0.326556029985721,30.6247095109493,0.33753178613744,0.326556029985721,-0.523029266450393
-0.00980123292215236,0.182868950990234,30.9612660208639,0.336556509914622,0.182868950990234,-0.312839300370223
-0.115059134129626,0.092562555164856,31.2301493891277,0.26888336826385,0.092562555164856,-0.348773901060246
0.0145217378930308,-0.0627934593334298,31.6702688973524,0.440119508224662,-0.0627934593334298,-0.334559541474706
-1.28605933003638,-0.078503137416433,31.7183164828794,0.0480475855270335,-0.078503137416433,-0.319161333888982
0.249043922547346,-0.140945842313996,31.8779465443549,0.159630061475426,-0.140945842313996,-0.457668874229603
-0.0150002310972341,-0.234795523858419,32.1494975986256,0.271551054270702,-0.234795523858419,-0.22789444208048
1.74896651662237,-0.274475090187327,32.4855698166145,0.336072217988963,-0.274475090187327,-0.00777130593383412
1.96941413710036,-0.0378043080374065,32.9623332902935,0.476763473678993,-0.0378043080374065,0.915473545481185
-1.05793888587939,0.149660627273292,33.1419894541036,0.179656163810108,0.149660627273292,1.15613731162883
0.148537097856761,0.446554988471704,33.5865210387714,0.444531584667764,0.446554988471704,0.137608607858523
-1.07544671056287,0.406198861271056,33.9877912746256,0.401270235854213,0.406198861271056,-0.310158815862057
-0.392169691385589,0.170103827583212,34.3616413879985,0.37385011337291,0.170103827583212,-0.884636607937802
-1.36344945345765,-0.0138009641074627,34.5655193845041,0.203877996505625,-0.0138009641074627,-0.90582330459452
-0.339807643751307,-0.303585560235882,34.8553514612344,0.289832076730278,-0.303585560235882,-1.05599793988384
-1.99219740190456,-0.398115556620256,34.949188845808,0.0938373845735825,-0.398115556620256,-0.953859162021167
-1.22153331185176,-0.600775120579171,35.1603565750675,0.211167729259486,-0.600775120579171,-0.924686477172285
-0.640885193391249,-0.780455607312227,35.4458123217379,0.285455746670415,-0.780455607312227,-0.268906094166844
1.07240022555484,-0.65004613234702,35.8311691182542,0.385356796516305,-0.65004613234702,0.821658144732285
0.858152579330165,-0.154127829229792,36.2231438238762,0.391974705622047,-0.154127829229792,1.52889917529938
-0.440079224493614,0.465401311171007,36.6311213076593,0.407977483783085,0.465401311171007,1.39919768565419
0.043304990848702,0.735571997872304,36.9160071639939,0.284885856334576,0.735571997872304,0.42097960534782
-1.27175456385507,0.600322604343591,37.3452404237076,0.429233259713691,0.600322604343591,-0.908015919734875
-0.626354144522837,0.299466358174691,37.5937485237694,0.248508100061784,0.299466358174691,-1.43721663726301
0.574372632916274,-0.180949206897219,37.9203204177453,0.326571893975945,-0.180949206897219,-1.44632367302561
-1.36698155445284,-0.467461264797934,38.1553661490035,0.235045731258218,-0.467461264797934,-0.959534114264652
-1.17194875154587,-0.71048096247454,38.4616668719791,0.3063007229756,-0.71048096247454,-0.545557029308783
0.375766844688994,-0.756521535027228,38.5747188606332,0.113051988654092,-0.756521535027228,-0.262827166161613
-0.418955258612806,-0.457088555716426,39.0664416302187,0.491722769585444,-0.457088555716426,1.20587377896047
1.50289181893602,-0.0866988638970119,39.3792525821661,0.31281095194737,-0.0866988638970119,1.10303917740998
0.481135544377099,0.518504320037921,39.8617134085293,0.482460826363265,0.518504320037921,1.2536151369655
-0.241301497887403,0.785082129743612,40.3614315259184,0.499718117389058,0.785082129743612,-0.330009943623682
-0.440925292360145,0.650482728252472,40.5584540962366,0.197022570318175,0.650482728252472,-0.981608099090273
-0.956595715651881,0.403373257514735,40.766225131153,0.207771034916412,0.403373257514735,-1.33707015919637
0.226736535683799,-0.0939069217815252,41.1026707335908,0.336445602437827,-0.0939069217815252,-1.54165241342211
0.607858121864336,-0.617911535149185,41.5567552608293,0.454084527238471,-0.617911535149185,-0.62644183813969
0.253679205029484,-0.671903371138595,41.7756325668357,0.218877306006391,-0.671903371138595,0.13568358313223
0.803038969751681,-0.411550960759585,42.1860471420573,0.410414575221608,-0.411550960759585,0.980855723223761
1.42523425328235,0.21330407023594,42.7136963857668,0.527649243709547,0.21330407023594,1.23965791270444
-0.822889454379944,0.497661415552439,42.9427554898105,0.229059104043735,0.497661415552439,1.20068916961132
1.29634832952352,0.695725175429175,43.3202610935616,0.377505603751047,0.695725175429175,-0.205488265180069
1.83235336351527,0.615449066832788,43.5411045226896,0.220843429128017,0.615449066832788,-0.490861843944898
1.75647778454104,0.471872488211256,43.8361461405066,0.295041617816977,0.471872488211256,-0.43793751661878
-1.64861486545325,0.347713063736969,44.2858107328448,0.449664592338202,0.347713063736969,-0.0860891972846574
-0.623597638159761,0.208641468325845,44.5988811007649,0.313070367920098,0.208641468325845,-0.760754348354
-1.13472871085995,-0.0715397089451836,44.9329403770073,0.334059276242456,-0.0715397089451836,-0.879946630840941
1.14433437714684,-0.0971861615746254,44.9618347940581,0.0288944170508003,-0.0971861615746254,-0.894933407969661
1.0462922285213,-0.303584327952677,45.3619142424264,0.400079448368288,-0.303584327952677,-0.12497052518156
-0.16739912937735,-0.253030739399211,45.6836978698187,0.3217836273923,-0.253030739399211,0.415687042203906
0.116856653874403,-0.101730307798358,46.0372017186452,0.353503848826456,-0.101730307798358,0.417976439756124
0.570510305705354,0.0386718497395925,46.3708917178697,0.333689999224546,0.0386718497395925,0.407931423016439
-0.16279188987183,0.138829652671943,46.6024418648936,0.231550147023896,0.138829652671943,0.448165176229694
-0.432824759617132,0.246029716450749,46.9309679236819,0.32852605878827,0.246029716450749,0.196140377425775
-2.79616765210857,0.263106690738501,47.0795104620037,0.148542538321792,0.263106690738501,0.0345266884929129
-0.894936652602235,0.158336674325279,47.3447951813311,0.265284719327404,0.158336674325279,-0.793218720547847
-0.116021262839544,-0.111490973011493,47.6490765963176,0.304281414986505,-0.111490973011493,-0.947995602944753
1.42642752282141,-0.404005149993923,48.0158894004873,0.366812804169719,-0.404005149993923,-0.601478324653711
0.229444793893451,-0.465987615090359,48.2122187120614,0.196329311574118,-0.465987615090359,-0.0293570560220169
-0.984328166617198,-0.41569129855003,48.484601735635,0.272383023573582,-0.41569129855003,0.377840885902101
0.827091051446173,-0.285168724712839,48.8618631674857,0.377261431850634,-0.285168724712839,0.285357331552773
-1.98841100125978,-0.133503368974534,49.1814987037748,0.319635536289155,-0.133503368974534,0.632339443576809
2.08208434488679,-0.0369923524933621,49.5441200858143,0.36262138203945,-0.0369923524933621,-0.0902363015116999
-0.425907929727417,0.046171285327411,49.8748349131061,0.330714827291892,0.046171285327411,0.56574140843578
0.661025971286748,0.132221655850909,50.0496623995776,0.17482748647145,0.132221655850909,0.415503483177523
-0.00873303592912174,0.243708581566364,50.3110479579398,0.261385558362171,0.243708581566364,0.424969541632099
0.429041900837119,0.325597042458351,50.570646991337,0.25959903339718,0.325597042458351,0.199285002581774
0.0180251968064721,0.353388878930163,50.7536290209234,0.182982029586455,0.353388878930163,0.102780693925912
-0.194957433891684,0.333678363478085,51.1016193439074,0.34799032298401,0.333678363478085,-0.202663268077585
-1.66850704131422,0.157937720575953,51.5713389740777,0.46971963017031,0.157937720575953,-0.492682524919841
1.39460512347814,-0.00751698558161739,51.8131047328138,0.241765758736065,-0.00751698558161739,-0.8545449039037
-0.850183023909392,-0.191899139318405,52.3571436494299,0.544038916616081,-0.191899139318405,0.167823056302643
-0.348846907196469,-0.166477716282417,52.6010992938349,0.243955644405041,-0.166477716282417,0.0406227279263568
-0.238086798407073,-0.153307888548562,52.9624564297781,0.36135713594323,-0.153307888548562,0.0306732608780039
0.916818201460667,-0.137332126200546,53.3472634249936,0.384806995215442,-0.137332126200546,0.0493697222157384
0.982849601587226,-0.10762713446511,53.5370763088729,0.189812883879313,-0.10762713446511,0.258214675493251
0.209750418689978,0.00123043380093025,53.8146529715773,0.277576662704391,0.00123043380093025,0.509891597777551
1.50833542971305,0.180844141551356,54.1899923344687,0.375339362891424,0.180844141551356,0.425540896718026
-0.295678148613253,0.334487915257775,54.4786246001146,0.288632265645909,0.334487915257775,0.61233237118484
-0.49111111121685,0.446251213323155,54.9347375528051,0.456112952690503,0.446251213323155,-0.131971508623331
1.42336311041829,0.22403289327157,55.4088297059972,0.474092153192039,0.22403289327157,-0.71316556735096
0.170583953779975,0.0630683697384431,55.7389069731794,0.330077267182226,0.0630683697384431,-0.254448283874261
0.234043568410963,-0.0243163953291541,56.1594706411283,0.420563667948876,-0.0243163953291541,-0.152356334875489
-0.472272388401293,-0.0516469012604302,56.4207775581858,0.261306917057503,-0.0516469012604302,-0.0565045872255929
-0.223855411132836,-0.074946817573718,56.6659926885537,0.245215130367896,-0.074946817573718,-0.130050614163163
0.685295220972062,-0.109243890779529,56.9344470677174,0.268454379163735,-0.109243890779529,-0.122360500528319
