Input,Output,Time,Delta_t,x1,x2
-1.91838187611468,-0.0123004796299368,0.40753342790922,0,0,0
-0.131067824281041,-0.348372148816469,1.07431043082824,0.666777002919017,-0.353861216735713,-0.911807550844291
-0.768631666817079,-0.365062674151891,1.08431043082824,0.01,-0.362916018802572,-0.899131926629849
2.3899518363068,-0.687487179592361,1.55674509490186,0.472434664073624,-0.654765643864783,-0.21813117615923
0.0772456795913396,-0.413579679528131,1.92049814287366,0.363753047971796,-0.422973186566084,1.34565156185922
0.375607450233409,-0.361070095191849,1.9589604836126,0.0384623407389453,-0.370810828156385,1.36522010253103
0.395564169367877,-0.10208714257634,2.17224207915147,0.213281595538863,-0.0718581072802189,1.40756828304576
-0.112499088960486,0.415328583513705,2.5407669724592,0.36852489330773,0.412567364055849,1.15025057098769
-1.82903670221613,0.307878971030325,3.55644636040435,1.01567938794515,0.29525660626451,-1.02276422741061
2.09145219348348,-0.864765791411492,4.41033376638132,0.853887405976976,-0.874213030570238,-0.950110917906022
0.359093122201244,-0.90629260119416,4.44035637835002,0.0300226119686959,-0.899250144682785,-0.71665953560202
-0.794344747026787,0.158153922987922,5.34734107161639,0.906984693266371,0.142946362022123,1.66693017046308
-0.227311640661342,0.61748552679363,5.79242191660561,0.445080844989221,0.639435823343273,0.430106532298045
1.59382135488806,0.60414737690994,6.07981094196768,0.287389025362069,0.63712770377082,-0.424287049799617
0.155205633826749,0.442796427496601,6.5227595227329,0.442948580765219,0.425915869571676,-0.429605710567729
0.178595629002979,0.294376200061778,6.78176631107295,0.259006788340045,0.292551888987224,-0.574121500100326
-0.337730845992083,0.142942195901535,7.05693744142968,0.275171130356737,0.131534150254789,-0.576212931263493
-1.52499188975933,-0.238781924934698,7.65487696298678,0.597939521557093,-0.223837375445592,-0.53804092427776
-0.709406646672822,-0.558861224568919,8.23668386094687,0.581806897960097,-0.585827294638991,-0.541405834200479
-0.866616633652245,-0.582249190387549,8.82012234363279,0.583438482685922,-0.572388944696086,0.520414499717736
0.0714811083995364,-0.296073487729598,9.25442177035441,0.434299426721616,-0.307174562660878,0.601190295393
0.155620635815392,-0.289994227918085,9.3129243858174,0.0585026154629933,-0.271172585341782,0.628325894184794
