Input,Output,Time,Delta_t,TrueState_1,TrueState_2
-0.456437646139781,-0.0229913430608645,0.476355901922536,0,-0.0461525478922334,-0.17918027737693
-0.379780183738024,-0.0613210046849397,0.850267884990811,0.373911983068276,-0.127847590161009,-0.245476967421587
-2.26985285727562,-0.31803113234741,1.33907044935934,0.488802564368531,-0.239189525255896,-0.193953723561721
-0.270501909504795,-0.178752631919735,1.40872225042541,0.0696518010660649,-0.256736529082801,-0.308823114604335
-0.499458170777767,-0.233743274845307,1.45872225042541,0.05,-0.271672527165519,-0.288463986312395
1.38584864841057,-0.382866254592575,1.92021087505226,0.461488624626853,-0.378114587056578,-0.161312154889922
0.552573055043079,-0.335200975926553,2.1136206451334,0.193409770081144,-0.368920221946653,0.249165780684988
-0.757719847630427,-0.311956206106963,2.1636206451334,0.0499999999999998,-0.355027567258623,0.306062226929815
-3.21557022829821,-0.259311006508349,2.49506017073967,0.331439525606262,-0.267365096750864,0.215698643348998
0.526859086836852,-0.259226153490517,2.71274366082463,0.217683490084967,-0.284370833314423,-0.360209954704637
0.605547440975013,-0.29286123110708,2.87322682152789,0.160483160703257,-0.325763957144089,-0.156160977335537
-2.6560043567501,-0.349633259722582,3.19165657142595,0.318429749898062,-0.31072024206861,0.238503306144372
1.04375178280344,-0.239836200478002,3.28866683309593,0.0970102616699799,-0.297611130873781,0.0329892512704789
-0.983551104005498,-0.330898688914998,3.39709522884264,0.108428395746707,-0.284698839048417,0.203165769567619
2.17086566008855,-0.171060618133497,3.5684336046866,0.171338375843963,-0.257544210719327,0.113535887967536
-0.776442878357135,-0.112671677266945,3.78849048357638,0.220056878889777,-0.172053751892321,0.647351911323135
-0.727001126346027,-0.122287901709335,3.89725816636605,0.108767682789668,-0.106298961349678,0.560134398060824
-0.350321879918066,0.0615549147735852,4.33259857107987,0.43534040471382,0.0552632477465059,0.172767655699719
-2.19683061993984,0.0705704171165575,4.75851036417852,0.425911793098656,0.0797721054834439,-0.0530727556076572
-1.02048256742898,-0.12421484398467,5.15554778814336,0.397037423964839,-0.107912653065683,-0.841017852007149
0.0455832201005529,-0.280678806307393,5.35872609266438,0.203178304521012,-0.284119533178828,-0.880859811041881
-0.976085615702368,-0.3262727261177,5.47167683806341,0.112950745399034,-0.376612392291272,-0.754606073795639
1.05021277238439,-0.645073579745737,5.97293429045228,0.50125745238887,-0.708644394711915,-0.524075940684463
2.11314631842296,-0.658871134722965,6.37902306343497,0.406088772982692,-0.705598297241876,0.503551045114161
0.00761866999750548,-0.0240105842658207,6.95226730960302,0.573244246168044,0.0185683590266349,1.81908227178503
-0.339674912313701,0.675996160367194,7.34034010873839,0.388072799135377,0.626498674146191,1.2534099755678
0.606656641081919,0.845453977325218,7.52225307580482,0.181912967066429,0.816620571635994,0.831792124002469
0.0137195259481306,0.922532855413343,7.62133982786797,0.099086752063144,0.891820888766152,0.684759304005132
0.100699680489312,0.963848286074828,8.23372512401406,0.612385296146093,0.927109903528956,-0.51413082913729
-0.0249533061601201,0.51044266180383,8.68029277631728,0.446567652303225,0.577462373957661,-0.981878703131227
0.997889355592508,0.229146121196231,9.02942788466566,0.34913510834838,0.208975965073199,-1.08297023237966
0.799731343989875,0.126035555848963,9.12945940356443,0.100031518898762,0.106509259018421,-0.963297299478882
1.61921799552379,0.0894496408884414,9.17945940356443,0.0500000000000007,0.0597081898388329,-0.908198465522196
2.11247240852736,-0.213226318071149,9.76385980012352,0.584400396559097,-0.129803108781885,0.239838752566036
-1.64216861322551,0.0922909287161261,10.0888317618614,0.324971961737839,0.0563147413530245,0.868188032678741
-0.231241416842477,0.26770950816814,10.4247300377532,0.335898275891838,0.22283985483189,0.125556266270747
0.734554813515991,0.250514327539017,10.6802480350944,0.25551799734124,0.231347443356944,-0.0558129772157362
-0.779035072479091,0.203477345030297,10.8598105791057,0.179562544011262,0.226096708971381,-0.00314566083458931
0.114830214637914,0.171758202388704,11.056463432066,0.196652852960293,0.202616567205327,-0.230374038422617
-0.296779204953954,0.193957103681438,11.2227306332085,0.166267201142507,0.162312238890169,-0.251919494442303
-0.310109758661629,-0.00920488956864243,11.6037832248056,0.381052591597049,0.0376968337035473,-0.382082925625875
-0.258342775590153,-0.171842240504579,12.116741816718,0.512958591912412,-0.165097580612834,-0.373999087404507
1.49389953120357,-0.396896444929427,12.6326735990936,0.515931782375597,-0.312082937754663,-0.178844413959948
-1.66511644051582,-0.344604388688161,12.7927128586696,0.160039259576033,-0.313053131863191,0.162221156077596
0.176477849644014,-0.325561385115579,13.2881042626697,0.495391404000074,-0.360480257928385,-0.325364919690034
1.02869131752629,-0.383368046974393,13.5368569197837,0.248752657114018,-0.408647427126992,-0.0633542012035433
0.753018682916537,-0.480696751290953,13.7596392843268,0.222782364543113,-0.377990626475964,0.328964169012986
1.89923547000177,-0.353465206126646,13.9192968190401,0.159657534713315,-0.30928724453834,0.525409916912778
0.479004848815835,0.149049172064763,14.4309407259988,0.511643906958701,0.198150541241344,1.33581592959611
-1.04445014357285,0.251456801816498,14.4809407259988,0.0500000000000007,0.264163034524409,1.3035882083023
0.128102965308777,0.50359537219736,14.7208400628395,0.239899336840677,0.510153106280432,0.73885503592242
-0.532838543392774,0.469753100164185,14.7708400628395,0.0500000000000007,0.545501538783367,0.674761068178145
-0.0629654954302899,0.687971006474626,15.1258501296402,0.355010066800675,0.661346257595555,-0.0153175850807658
0.25903146926797,0.632456616047709,15.3388605906897,0.213010461049493,0.628175767241135,-0.288889318163606
1.19934016821583,0.388322028396547,15.9800995827011,0.641238992011468,0.317777895936615,-0.59525184530642
0.286274743464955,0.192259175005973,16.3813916537119,0.401292071010802,0.154163200747568,-0.211179329366027
1.72758973416148,0.128545221400522,16.6277285696443,0.246336915932364,0.105565706018804,-0.180025667584363
0.592425339166789,0.195695867161126,16.8562265531327,0.228497983488356,0.105160326819828,0.169822268954398
-0.427980570627928,0.180502124426793,17.1489044788958,0.292677925763162,0.165465928761684,0.234768134261365
0.581351992105549,0.194860827405697,17.7183921398836,0.569487660987761,0.163302690699588,-0.21992410047114
