Input,Output,Time,Delta_t,TrueState_1,TrueState_2
1.57449245123883,0.0367317718096574,0.175699894713867,0,0.0234867307989968,0.262117773132903
0.752805184186014,0.091817245099648,0.446495561296413,0.270795666582547,0.141177348302551,0.589038696731709
-1.73618521749626,0.341986306119515,0.785869623067904,0.33937406177149,0.343210863089039,0.57891319354148
0.391701294255256,0.492702297734902,1.05640453146017,0.270534908392262,0.402381856675802,-0.130746966563134
0.212962255251182,0.112443029829509,1.60558763494183,0.54918310348166,0.291504608837219,-0.247140359218407
0.185884022051503,-0.0583609818592966,1.9439015825478,0.338313947605976,0.197829669291666,-0.294718004924662
0.474970521319517,0.163597831567744,2.06786008014274,0.123958497594943,0.161012457448528,-0.297752846360736
0.7700540430751,0.234272406277952,2.61439790558075,0.546537825438003,0.0522565512992498,-0.0898728685480108
0.225923939150312,-0.0735446739107594,3.07601808010885,0.461620174528102,0.0812731707975066,0.19979261111822
-0.0799930538326336,0.0940661014378961,3.25546546172169,0.179447381612842,0.116182330101622,0.187367587070863
0.636407013773879,0.135805092825619,3.57722362879317,0.321758167071482,0.154892818881201,0.0527226631232621
-0.436512700017321,0.255393659414523,3.81212170212353,0.234898073330361,0.174953150621221,0.115274776300067
2.09787885338835,0.208436961974925,4.11394976179069,0.301828059667153,0.172700392118708,-0.123915580329828
-0.984644956814363,0.0615242988932397,4.16394976179069,0.0499999999999998,0.16875810969525,-0.0340860148065136
0.582511185516938,0.303697545760117,4.21394976179069,0.0499999999999998,0.165438014875961,-0.0983933080499261
2.10425383277673,0.116936277925022,4.44707597649053,0.233126214699844,0.150695955944697,-0.0282920239209853
-0.907644753014625,0.268544161813871,4.93759767815391,0.490521701663384,0.331780420629719,0.706313526567951
0.880794650154153,0.238150523738335,4.98759767815391,0.0499999999999998,0.36468357506372,0.609640537584269
0.34192051887184,0.493836243105458,5.34761575976678,0.360018081612866,0.56603060673402,0.488319530952434
-1.01174245413403,0.705610630421314,5.51218710642142,0.164571346654641,0.632117330179139,0.313549992215926
0.0236517885433723,0.859724094840716,5.61517145443097,0.102984348009551,0.651635239179115,0.0669521088089954
1.10683821960356,0.767394057670913,5.87396360217318,0.258792147742205,0.626919431390974,-0.248977242685443
-0.905757026430859,0.510554818615256,6.22497241117579,0.351008809002611,0.541635062900219,-0.227571979305418
-0.681619937986818,0.553363120011623,6.35211720537248,0.127144794196689,0.498053044435799,-0.453724371229019
0.491521104756774,0.465446694916017,6.40211720537248,0.0499999999999998,0.473587827933065,-0.524155253643701
0.862713396477861,0.284676607440642,6.84197770777075,0.439860502398275,0.239975258595135,-0.504337434082842
-0.680721858504452,0.0797448465348107,7.71223866609106,0.870260958320312,0.0784578173249227,0.132572543426639
-1.85785460064504,0.10782417016561,7.9649101900763,0.252671523985233,0.0838826989374654,-0.085489867818239
-1.25782254018663,-0.072397082231076,8.27979059121597,0.314880401139671,-0.0340120123557022,-0.63637664397235
-0.614401768089003,-0.319364457307785,8.62969814494163,0.349907553725661,-0.297459262408123,-0.832813231060918
0.0659805109967255,-0.585932495607931,8.92452745802996,0.29482931308833,-0.519998123173308,-0.659149883745336
1.34850053208483,-0.671762966708387,9.11641255319231,0.19188509516235,-0.619525477348849,-0.376341778039455
0.78981356786719,-0.451199887371712,9.52507917570578,0.408666622513474,-0.554427241383136,0.650670186414889
-1.68157816745559,-0.20138128937925,9.95528654138788,0.430207365682099,-0.158966073641435,1.11394856378019
-1.22409453191443,0.158529505701026,10.2380519024798,0.282765361091888,0.0756616191191887,0.537043911896224
-0.900268023865092,0.140419981685329,10.3272308467871,0.0891789443073208,0.116996586045622,0.389835411779711
0.0315638506255681,0.193515052155697,10.5967765377276,0.269545690940491,0.173994559779209,0.0359417995169007
0.304664794729479,-0.0394368338938342,10.6467765377276,0.0500000000000007,0.175375797893738,0.0193544515116677
-1.28490947721745,0.22288553904253,11.3260144835523,0.679237945824765,0.176058922463815,-0.0154700963099555
-1.52221361235779,0.120951146776247,11.3760144835523,0.0500000000000007,0.173267163721773,-0.095821932173242
-0.973320666830331,0.0886023017536424,11.547737000841,0.171722517288675,0.13100330668528,-0.389773251869948
1.44022119170439,-0.00450133004346724,11.755335673534,0.207598672692946,0.0297045585233988,-0.575878669981287
-0.157345810529331,0.0381452732001314,11.8592910171879,0.103955343653979,-0.0211041048022969,-0.401359671817396
-0.297252016389553,-0.0924990053672825,12.0683902271853,0.209099209997357,-0.102047443595066,-0.36780183770398
0.600889305110622,-0.254587315977015,12.319825461947,0.251435234761672,-0.189925438284004,-0.324709080493352
0.204758282346114,-0.195259257100499,12.8441843756573,0.524358913710314,-0.208049721946086,0.233931816764637
-1.31855176014177,-0.0402402596429574,13.0679043780866,0.223720002429339,-0.144506116975111,0.327623147202325
