Input,Output,Time,Delta_t,x1,x2
-0.333736831877199,0.0583127568095568,0.345076845067503,0,0,0
0.963311385421472,0.00553131767805692,0.460652342446771,0.115575497379268,-0.00218180986930218,-0.0373118054214824
0.0576908986892075,0.0456122069882174,0.814594591410836,0.353942248964066,0.0422326316184131,0.273763029162694
-0.188713486237636,0.0570017271604661,1.22941730105208,0.414822709641246,0.136684043721326,0.171189229786241
-0.470112931319054,0.217952536836739,1.80141954251663,0.572002241464552,0.144977040389402,-0.129376860746453
2.1734111022334,0.0510830198834202,2.08438056305224,0.282961020535606,0.0826755627754155,-0.30042787479088
1.09329181576635,0.0479305336619592,2.13056427043394,0.0461837073816969,0.0710911949724747,-0.201436616555467
0.856147513213934,0.106105674310368,2.64729234772871,0.516728077294771,0.098873798120786,0.282730691807054
0.274555648225461,0.159953087021813,2.82233742471583,0.175045076987125,0.15540491716302,0.358356251731598
0.191695571019659,0.270917783781334,3.13189153329309,0.309554108577256,0.251672329415844,0.253185736028361
0.661684122754708,0.27314805406711,3.46597955740894,0.334088024115853,0.305093985823817,0.0624485857647516
0.747191663753066,0.318958234562218,3.64615125006092,0.180171692651978,0.314243110309325,0.0385268783738402
1.08152556848769,0.323751924963203,3.97346825142616,0.327317001365239,0.323367826715883,0.0160805364792448
0.16713357757178,0.339724234471605,4.23304788570798,0.259579634281818,0.335533445997688,0.0744674854347391
-0.290389687048361,0.349239244838274,4.59937990321446,0.366332017506488,0.316431633588459,-0.166991252575168
0.851430881288057,0.170458588515733,4.9826305620538,0.383250658839335,0.191003174802898,-0.453910261922237
0.312734893440942,0.130373185983767,5.15352282844906,0.170892266395256,0.123672006477216,-0.331300512775208
0.483019910008971,-0.0793940714680594,5.59365764223104,0.440134813781983,0.00648254152026816,-0.18863622039292
-0.638851436100727,-0.0181130902871553,5.73449654586211,0.140838903631068,-0.0144621685201928,-0.108755515658836
0.870973941620703,-0.126606127420783,6.10006093569418,0.365564389832076,-0.0867245847107579,-0.272519565408333
1.71631529369785,-0.0995763533582644,6.62074516436296,0.520684228668777,-0.0755267941494045,0.288632547009142
0.129838415453368,0.239348320032091,7.0934123052759,0.472667140912944,0.223109071036206,0.900195361956175
-1.92024803683419,0.387855458579315,7.35790753002082,0.264495224744915,0.425733697394489,0.605753151784341
-0.787994790647222,0.409991061325894,7.6961015597026,0.338194029681778,0.433850142800866,-0.527493176687914
1.18297458711207,0.029069605435219,8.14646664756929,0.450365087866695,0.0656407706142579,-1.00255254963053
0.293470636660302,-0.0557222844310848,8.20041838472605,0.0539517371567566,0.0138422315399535,-0.917095516165709
-0.270387536515963,-0.139194733505289,8.41200520029666,0.211586815570609,-0.161808744871288,-0.73341814376457
0.142295714213899,-0.390810975094037,8.69762198079927,0.285616780502611,-0.347121018581773,-0.542034202001097
-0.859189958219641,-0.437969446779243,9.18973245583842,0.492110475039151,-0.437778432810306,0.17734608768384
-0.0636967197545998,-0.321132739099178,9.3298862106688,0.140153754830383,-0.409997878601494,0.215590463176588
-0.730895725355992,-0.359847138351521,9.47397175250492,0.144085541836114,-0.369407917840369,0.342089045313519
-1.59778448452544,-0.305667705114046,9.72309403022427,0.249122277719348,-0.284816033496001,0.324687827375382
2.71044444366332,-0.192914498352117,9.99981523654468,0.27672120632041,-0.23691173537875,0.0219413285312244
1.38614415318241,-0.191536624203796,10.0410657037777,0.0412504672330414,-0.233270918177597,0.154044125515965
0.958269866477733,-0.241345882086386,10.0510657037777,0.00999999999999979,-0.231638767287988,0.172363847272294
-1.01215749578811,-0.148236427815187,10.0967784332072,0.0457127294295141,-0.222318756100503,0.234964587727153
-0.718308190817961,-0.168390274405665,10.3851934073316,0.288414974124342,-0.181473597231951,0.0476918984084365
-1.48795127607363,-0.152539110905544,10.4965993217554,0.111405914423788,-0.178309961067938,0.00931273360903933
0.394962729071416,-0.109389401547464,10.647134210227,0.150534888471597,-0.189104800786161,-0.150051192513381
0.402780213188546,-0.231987831995136,10.9970342216367,0.349900011409765,-0.18934369870908,0.140179833270902
-0.753791985428064,-0.0961391341216536,11.1522385105502,0.155204288913517,-0.159095163969278,0.246303136021614
0.701351312861581,-0.101217402912411,11.4895354232179,0.337296912667679,-0.107828777909092,0.0565311648379396
-0.33134825758027,0.042274973438167,12.0564514844631,0.566916061245136,0.0450596831704676,0.434737498353069
2.07786054252234,0.1003717568648,12.2538413287194,0.19738984425638,0.117778286609603,0.299276268235616
0.176615243597266,0.445146271880915,12.6923790536709,0.438537724951491,0.384118328249329,0.838031941095164
0.279760072398996,0.504722463502309,13.3528049335305,0.6604258798596,0.552304731084554,-0.370948504209769
0.0457885632703209,0.50809660930704,13.4543563458393,0.10155141230875,0.507570712710455,-0.50421757588086
-1.52355318445861,0.113360497981686,13.9795198538504,0.525163508011115,0.136761102602897,-0.773288155246688
-0.975173956872992,-0.479035511653777,14.608332325068,0.628812471217625,-0.521485601696077,-1.10272755650619
0.506428077878949,-0.68302455186691,14.7628435280421,0.154511202974094,-0.672174875691828,-0.822577044793949
-0.641968129793977,-0.585945930588481,15.2469692722542,0.484125744212108,-0.605635735744179,0.969107150652662
-0.645220381112887,-0.545642127020189,15.359483020725,0.112513748470812,-0.490807658912214,1.05713197629449
0.405705492639446,-0.268456539210541,15.5410757639643,0.181592743239223,-0.297608268765231,1.04536819618209
-0.244636785925522,-0.113381628379091,15.8013241922283,0.260248428264008,-0.0143679354021087,1.10024394877108
1.1983610217344,0.403115446205593,16.4068907604746,0.605566568246386,0.447110153262459,0.320216987304774
-0.888256816353848,0.525822767872856,16.7961149194772,0.389224159002552,0.536159239255229,0.110958386057363
-0.304207551718844,0.37133137376517,17.1933915574994,0.397276638022159,0.383120415535187,-0.794614429157586
0.614847526612653,0.269197514936923,17.3729438166345,0.179552259135114,0.228494162592393,-0.910111219095198
-0.527971111173051,0.247525433468199,17.3898543253027,0.0169105086682322,0.21318456950839,-0.90049094753855
-1.7718539414217,-0.512988910630548,18.1322264015343,0.742372076231568,-0.455950319332454,-0.694745195213856
-0.276234202566675,-0.752041687788346,18.6191490473935,0.486922645859238,-0.72379841530731,-0.256587449482267
0.281470223936195,-0.319512231552742,19.2637340335551,0.644584986161551,-0.365738323658581,0.998525488807048
-0.608177198261296,-0.345670329248298,19.2737340335551,0.0100000000000016,-0.355716186924367,1.00583432457303
0.397259400029785,-0.196020776442531,19.4457863769167,0.172052343361671,-0.188049375434588,0.929295543984351
-0.127051421061915,0.178364752728417,19.8183445849547,0.372558208037969,0.163231695642285,0.91115075620592
-0.281610271208182,0.291055697740378,19.9397021123511,0.121357527396384,0.266430885484428,0.785215127589233
0.533073821993491,0.467170471935937,20.509803360109,0.570101247757904,0.459540504400341,-0.142752010403563
-0.450112342831994,0.403192376031567,20.6723760797073,0.162572719598305,0.426661268674723,-0.255771750662433
0.0231971588898049,0.37880231791337,20.9275444608325,0.255168381125202,0.316727096178187,-0.579567928645136
0.560730046453544,0.00600087146943786,21.3490307469022,0.42148628606968,0.0543285842349552,-0.616560854397147
-0.761102695235121,-0.131189665074554,21.6650748868615,0.316044139959306,-0.0988835864867485,-0.343829316471054
-0.829853365154621,-0.285267871368684,22.0652412965509,0.400166409689422,-0.256699411552273,-0.416151066634304
-0.448227615009767,-0.369770979627798,22.3709415852817,0.305700288730829,-0.378829542407819,-0.362127527766118
0.564672630105862,-0.360627660673486,22.3809415852817,0.0100000000000016,-0.382412517787823,-0.35444119612462
-0.565509967994606,-0.441766199166319,22.632883199825,0.251941614543217,-0.414626515214467,0.0952338079449542
0.755861699947135,-0.348311845888049,23.0445074523168,0.411624252491851,-0.337204800307939,0.253065809099891
0.446577501185157,-0.321610647211541,23.1226156757565,0.0781082234396564,-0.31301722828235,0.36442686458097
2.1738143205941,0.00982123247395792,23.6904854382883,0.567869762531835,0.00737414443563407,0.673382569018504
0.641755600805119,0.176224232033563,23.9117194911896,0.221234052901263,0.196566556899683,1.01544937948179
