Input,Output,Time,Delta_t,TrueState_1,TrueState_2
-0.746595075117403,-0.0297208961947937,0.291036102725727,0,-0.0297208961947937,-0.196556785596127
-1.41635241944337,-0.104357027451279,0.568681467864183,0.277645365138456,-0.104357027451279,-0.331047692601263
0.866777582052548,-0.232872712678778,0.848046765497201,0.279365297633017,-0.232872712678778,-0.571379236001607
-0.627860391890938,-0.332921103096256,1.22941944865398,0.381372683156783,-0.332921103096256,0.039873152722975
1.70478107733887,-0.320662463478389,1.52646038237715,0.297040933723163,-0.320662463478389,0.0414094291269772
0.129467580682348,-0.23583967867022,1.78616744100556,0.259707058628414,-0.23583967867022,0.592474583766901
-0.532706733808068,-0.0749259944020767,2.04686816243827,0.260700721432712,-0.0749259944020767,0.627161164659695
-2.55869862695717,0.0949425017510681,2.39195247994688,0.345084317508603,0.0949425017510681,0.345879359687824
0.0231802236864723,0.0483149395978204,2.73760696057584,0.345654480628962,0.0483149395978204,-0.583315506708929
0.388196089651104,-0.146506341127784,3.11221431198817,0.374607351412334,-0.146506341127784,-0.43698225550861
0.262390024616153,-0.237271989935005,3.42134652316971,0.309132211181538,-0.237271989935005,-0.148348938246254
-1.28435385647907,-0.242957381260204,3.75599020565425,0.334643682484539,-0.242957381260204,0.107808040677503
-1.60553802771785,-0.243561887657522,4.0229874389368,0.266997233282551,-0.243561887657522,-0.107473246898509
2.04191710112657,-0.324923316413733,4.33606273857732,0.313075299640521,-0.324923316413733,-0.396191416353835
0.260362446157659,-0.327230304813572,4.613504369218,0.277441630640679,-0.327230304813572,0.362137590348852
0.786278697478709,-0.186437471835861,4.92159434081886,0.30808997160086,-0.186437471835861,0.532921146094257
-0.840604342118601,0.00425045177919556,5.21846804771235,0.296873706893492,0.00425045177919556,0.727940937241265
0.412904148510179,0.148845681455267,5.47410193149732,0.255633883784969,0.148845681455267,0.39806627669365
1.60819760200319,0.260502808376043,5.77174933828852,0.297647406791196,0.260502808376043,0.342474140422861
-1.83505475649636,0.380471802964981,6.03826974488858,0.266520406600058,0.380471802964981,0.542615747023107
-0.231633447350658,0.403625870418406,6.38046487455855,0.34219512966997,0.403625870418406,-0.383303006930572
0.359818916743045,0.244234438631507,6.70089951183925,0.320434637280701,0.244234438631507,-0.588937833866209
1.25195852641266,0.093646997990944,6.97286308993213,0.271963578092883,0.093646997990944,-0.506629557435418
-0.42673664200637,0.00240072989930807,7.26598138857738,0.293118298645252,0.00240072989930807,-0.116596628699346
-0.734513936245647,-0.0584211612670019,7.61798530525663,0.352003916679246,-0.0584211612670019,-0.218801802701284
-2.79484419547582,-0.149688212052687,7.93579527938214,0.317809974125515,-0.149688212052687,-0.34255192131871
-0.677943222511914,-0.318516575199244,8.20404253830796,0.268247258925818,-0.318516575199244,-0.888797982993076
0.819795055905712,-0.598288722423066,8.55943463835669,0.355392100048727,-0.598288722423066,-0.659186182446283
-0.957318290661563,-0.686799446280122,8.77985478067403,0.220420142317343,-0.686799446280122,-0.146836492966464
-0.100158136445061,-0.706450247371137,8.98144869141778,0.201593910743753,-0.706450247371137,-0.0484570086414671
0.723192031337799,-0.64953814601664,9.32447024537785,0.343021553960071,-0.64953814601664,0.361937703110329
-1.49584169427861,-0.477954244573885,9.61034594582148,0.285875700443629,-0.477954244573885,0.811281564897978
0.623609140988469,-0.288516949232712,9.89608292779723,0.285736981975747,-0.288516949232712,0.503951705237784
0.667170675486223,-0.0683832781427805,10.24175482873,0.345671900932743,-0.0683832781427805,0.737510815201049
0.0438664171929901,0.100462051155705,10.460562613188,0.218807784458015,0.100462051155705,0.792485113453718
1.92529513202084,0.306552308897662,10.7579561695303,0.297393556342346,0.306552308897662,0.578347821343694
1.05642419061844,0.496561617504855,11.0308112388035,0.272855069273131,0.496561617504855,0.792142857498482
-0.544790050030032,0.727979040928277,11.3541321192996,0.323320880496125,0.727979040928277,0.61902985214762
-0.661742474266135,0.803597799141011,11.7142009300281,0.36006881072848,0.803597799141011,-0.183830607738026
-0.719614492691272,0.651885010692019,12.0224200982499,0.308219168221868,0.651885010692019,-0.769944606971302
