Input,Output,Time,Delta_t,TrueState_1,TrueState_2
-1.91838187611468,-0.0809562461933257,0.3,0,-0.0809562461933257,-0.518545997947882
-0.131067824281041,-0.295243442336714,0.6,0.3,-0.295243442336714,-0.879457412450959
-0.768631666817079,-0.513578401751617,0.9,0.3,-0.513578401751617,-0.562222011099515
2.3899518363068,-0.654637467362557,1.2,0.3,-0.654637467362557,-0.36889691535605
0.0772456795913396,-0.59824696963454,1.5,0.3,-0.59824696963454,0.71200799609155
0.375607450233409,-0.35203147060664,1.8,0.3,-0.35203147060664,0.900004775414031
0.395564169367877,-0.0631966701710845,2.1,0.3,-0.0631966701710845,0.994254669238788
-0.112499088960486,0.227580498869543,2.4,0.3,0.227580498869543,0.917013043942107
-1.82903670221613,0.45150076712578,2.7,0.3,0.45150076712578,0.562215605757689
2.09145219348348,0.488181874949861,3,0.3,0.488181874949861,-0.299680710161965
0.359093122201244,0.454232846609832,3.3,0.3,0.454232846609832,0.0675232509289675
-0.794344747026787,0.449301245882317,3.6,0.3,0.449301245882317,-0.0958014928888433
-0.227311640661342,0.351963742814828,3.9,0.3,0.351963742814828,-0.532370426952411
1.59382135488806,0.168763205404923,4.2,0.3,0.168763205404923,-0.667193994496235
0.155205633826749,0.0414256323748209,4.5,0.3,0.0414256323748209,-0.18115294361334
0.178595629002979,-0.00448625959224421,4.8,0.3,-0.00448625959224421,-0.121806370141919
-0.337730845992083,-0.0294952836886279,5.1,0.3,-0.0294952836886279,-0.0443626516947789
-1.52499188975933,-0.0532494869281509,5.4,0.3,-0.0532494869281509,-0.109971478812436
-0.709406646672822,-0.142835321583734,5.7,0.3,-0.142835321583734,-0.469252450356745
-0.866616633652245,-0.287561968647054,6,0.3,-0.287561968647054,-0.480800053167745
0.0714811083995364,-0.429825718498875,6.3,0.3,-0.429825718498875,-0.454016122492591
0.155620635815392,-0.513254010947708,6.6,0.3,-0.513254010947708,-0.102643058608933
-0.182191392684468,-0.491113662554425,6.9,0.3,-0.491113662554425,0.239426078120426
0.731015841119582,-0.392633307010983,7.2,0.3,-0.392633307010983,0.40314198788495
-0.347568065806922,-0.219674572393607,7.5,0.3,-0.219674572393607,0.72449434995336
0.234424007981446,-0.0199611290769683,7.8,0.3,-0.0199611290769683,0.590299172609704
-0.867729364093884,0.151178452881611,8.1,0.300000000000001,0.151178452881611,0.534851927215433
-0.982538585030603,0.24638269328545,8.4,0.300000000000001,0.24638269328545,0.101169732363775
-0.293572423753279,0.211472223190671,8.7,0.300000000000001,0.211472223190671,-0.319817374841916
0.824469636312415,0.0947869643093773,9,0.300000000000001,0.0947869643093773,-0.443275454363321
0.194133169265403,0.0017567727487657,9.3,0.300000000000001,0.0017567727487657,-0.174347159395646
0.297691619309298,-0.0373242532681518,9.6,0.300000000000001,-0.0373242532681518,-0.0845371014149453
-0.710125082129383,-0.0444624913486163,9.9,0.300000000000001,-0.0444624913486163,0.0346668243481344
-0.687674101357483,-0.0613060471375511,10.2,0.300000000000001,-0.0613060471375511,-0.14084699627832
0.572838124839506,-0.123223418823248,10.5,0.300000000000001,-0.123223418823248,-0.262646607667721
0.445217603677904,-0.159644727175271,10.8,0.300000000000001,-0.159644727175271,0.0164723589979959
-1.32595925914607,-0.122930237117111,11.1,0.300000000000001,-0.122930237117111,0.219505208133752
-1.49987540945822,-0.109176357898411,11.4,0.300000000000001,-0.109176357898411,-0.120642767730919
1.01596822718729,-0.195866298683297,11.7,0.300000000000001,-0.195866298683297,-0.440539644798587
